"year","country","sex","edu","age","n","prev","source"
2011,"Portugal","m","2b","From 35 to 39 years",91646,0.227801156827995,"EUROSTATcensus"
2011,"Portugal","m","2b","From 40 to 44 years",66573,0.177545991327121,"EUROSTATcensus"
2011,"Portugal","m","2b","From 45 to 49 years",55242,0.148904684505471,"EUROSTATcensus"
2011,"Portugal","m","2b","From 50 to 54 years",48188,0.139171923014718,"EUROSTATcensus"
2011,"Portugal","m","2b","From 55 to 59 years",31506,0.0978158617799097,"EUROSTATcensus"
2011,"Portugal","m","2b","From 60 to 64 years",22986,0.0769931601830204,"EUROSTATcensus"
2011,"Portugal","m","2b","From 65 to 69 years",15480,0.0611848034023178,"EUROSTATcensus"
2011,"Portugal","m","3","From 25 to 29 years",68999,0.21240395508053,"EUROSTATcensus"
2011,"Portugal","m","3","From 30 to 34 years",82869,0.218805282863435,"EUROSTATcensus"
2011,"Portugal","m","3","From 35 to 39 years",75678,0.188110075141621,"EUROSTATcensus"
2011,"Portugal","m","3","From 40 to 44 years",52884,0.141038291880244,"EUROSTATcensus"
2011,"Portugal","m","3","From 45 to 49 years",41984,0.113167775863974,"EUROSTATcensus"
2011,"Portugal","m","3","From 50 to 54 years",36745,0.106123356669208,"EUROSTATcensus"
2011,"Portugal","m","3","From 55 to 59 years",34813,0.108083018985082,"EUROSTATcensus"
2011,"Portugal","m","3","From 60 to 64 years",25944,0.0869011810575255,"EUROSTATcensus"
2011,"Portugal","m","3","From 65 to 69 years",17790,0.0703150938325086,"EUROSTATcensus"
2001,"Romania","f","1","From 25 to 29 years",44420,0.0330685565820721,"EUROSTATcensus"
2001,"Romania","f","1","From 30 to 34 years",37033,0.0230638492395401,"EUROSTATcensus"
2001,"Romania","f","1","From 35 to 39 years",26105,0.0265073820596657,"EUROSTATcensus"
2001,"Romania","f","1","From 40 to 44 years",45182,0.0384416751252192,"EUROSTATcensus"
2001,"Romania","f","1","From 45 to 49 years",70883,0.0587346727056082,"EUROSTATcensus"
2001,"Romania","f","1","From 50 to 54 years",113066,0.111837244197997,"EUROSTATcensus"
2001,"Romania","f","1","From 55 to 59 years",205167,0.293883321587569,"EUROSTATcensus"
2001,"Romania","f","1","From 60 to 64 years",304282,0.409074654154847,"EUROSTATcensus"
2001,"Romania","f","1","From 65 to 69 years",364344,0.516706919462735,"EUROSTATcensus"
2001,"Romania","f","2a","From 25 to 29 years",331122,0.246504425766972,"EUROSTATcensus"
2001,"Romania","f","2a","From 30 to 34 years",392147,0.244225941396536,"EUROSTATcensus"
2001,"Romania","f","2a","From 35 to 39 years",239414,0.243104323632745,"EUROSTATcensus"
2001,"Romania","f","2a","From 40 to 44 years",345330,0.293813104134211,"EUROSTATcensus"
2001,"Romania","f","2a","From 45 to 49 years",427407,0.354155583949408,"EUROSTATcensus"
2001,"Romania","f","2a","From 50 to 54 years",362332,0.358394321588705,"EUROSTATcensus"
2001,"Romania","f","2a","From 55 to 59 years",218996,0.313692123462308,"EUROSTATcensus"
2001,"Romania","f","2a","From 60 to 64 years",204822,0.275361305674684,"EUROSTATcensus"
2001,"Romania","f","2a","From 65 to 69 years",156450,0.221874924658962,"EUROSTATcensus"
2001,"Romania","f","2b","From 25 to 29 years",442988,0.329783290031044,"EUROSTATcensus"
2001,"Romania","f","2b","From 30 to 34 years",577932,0.359931318518777,"EUROSTATcensus"
2001,"Romania","f","2b","From 35 to 39 years",348965,0.354343941024756,"EUROSTATcensus"
2001,"Romania","f","2b","From 40 to 44 years",395805,0.336758160837001,"EUROSTATcensus"
2001,"Romania","f","2b","From 45 to 49 years",364657,0.30216003195137,"EUROSTATcensus"
2001,"Romania","f","2b","From 50 to 54 years",259733,0.25691032624554,"EUROSTATcensus"
2001,"Romania","f","2b","From 55 to 59 years",126479,0.181169820834121,"EUROSTATcensus"
2001,"Romania","f","2b","From 60 to 64 years",113939,0.153178817740613,"EUROSTATcensus"
2001,"Romania","f","2b","From 65 to 69 years",87292,0.123796138851583,"EUROSTATcensus"
2001,"Romania","f","3","From 25 to 29 years",524740,0.390643727619913,"EUROSTATcensus"
2001,"Romania","f","3","From 30 to 34 years",598561,0.372778890845147,"EUROSTATcensus"
2001,"Romania","f","3","From 35 to 39 years",370336,0.376044353282833,"EUROSTATcensus"
2001,"Romania","f","3","From 40 to 44 years",389022,0.330987059903568,"EUROSTATcensus"
2001,"Romania","f","3","From 45 to 49 years",343887,0.284949711393613,"EUROSTATcensus"
2001,"Romania","f","3","From 50 to 54 years",275856,0.272858107967758,"EUROSTATcensus"
2001,"Romania","f","3","From 55 to 59 years",147482,0.211254734116002,"EUROSTATcensus"
2001,"Romania","f","3","From 60 to 64 years",120787,0.162385222429856,"EUROSTATcensus"
2001,"Romania","f","3","From 65 to 69 years",97041,0.13762201702672,"EUROSTATcensus"
2001,"Romania","m","1","From 25 to 29 years",50474,0.0353317116707208,"EUROSTATcensus"
2001,"Romania","m","1","From 30 to 34 years",35192,0.0206510551449834,"EUROSTATcensus"
2001,"Romania","m","1","From 35 to 39 years",23708,0.0230821056239023,"EUROSTATcensus"
2001,"Romania","m","1","From 40 to 44 years",37102,0.0301020900758516,"EUROSTATcensus"
2001,"Romania","m","1","From 45 to 49 years",46701,0.0353333711626851,"EUROSTATcensus"
2001,"Romania","m","1","From 50 to 54 years",55680,0.0506817182631681,"EUROSTATcensus"
2001,"Romania","m","1","From 55 to 59 years",103357,0.145812700858029,"EUROSTATcensus"
2001,"Romania","m","1","From 60 to 64 years",158496,0.228876412282526,"EUROSTATcensus"
2001,"Romania","m","1","From 65 to 69 years",188818,0.306946273266683,"EUROSTATcensus"
2001,"Romania","m","2a","From 25 to 29 years",442660,0.309861225346937,"EUROSTATcensus"
2001,"Romania","m","2a","From 30 to 34 years",507623,0.297878795347292,"EUROSTATcensus"
2001,"Romania","m","2a","From 35 to 39 years",295550,0.287747440405952,"EUROSTATcensus"
2001,"Romania","m","2a","From 40 to 44 years",380450,0.30867177428057,"EUROSTATcensus"
2001,"Romania","m","2a","From 45 to 49 years",441795,0.334256369517108,"EUROSTATcensus"
2001,"Romania","m","2a","From 50 to 54 years",376687,0.342872564788039,"EUROSTATcensus"
2001,"Romania","m","2a","From 55 to 59 years",248336,0.350344368357048,"EUROSTATcensus"
2001,"Romania","m","2a","From 60 to 64 years",238489,0.344390436912271,"EUROSTATcensus"
2001,"Romania","m","2a","From 65 to 69 years",197623,0.321259855319841,"EUROSTATcensus"
2001,"Romania","m","2b","From 25 to 29 years",490390,0.343272141819645,"EUROSTATcensus"
2001,"Romania","m","2b","From 30 to 34 years",659694,0.387115741441654,"EUROSTATcensus"
2001,"Romania","m","2b","From 35 to 39 years",383753,0.373621869389631,"EUROSTATcensus"
2001,"Romania","m","2b","From 40 to 44 years",457698,0.371345653159859,"EUROSTATcensus"
2001,"Romania","m","2b","From 45 to 49 years",491813,0.372099339877811,"EUROSTATcensus"
2001,"Romania","m","2b","From 50 to 54 years",396905,0.361275635546745,"EUROSTATcensus"
2001,"Romania","m","2b","From 55 to 59 years",200625,0.283035238151669,"EUROSTATcensus"
2001,"Romania","m","2b","From 60 to 64 years",163228,0.235709664748966,"EUROSTATcensus"
2001,"Romania","m","2b","From 65 to 69 years",118592,0.192785499471674,"EUROSTATcensus"
2001,"Romania","m","3","From 25 to 29 years",445051,0.311534921162697,"EUROSTATcensus"
2001,"Romania","m","3","From 30 to 34 years",501617,0.29435440806607,"EUROSTATcensus"
2001,"Romania","m","3","From 35 to 39 years",324105,0.315548584580515,"EUROSTATcensus"
2001,"Romania","m","3","From 40 to 44 years",357289,0.289880482483719,"EUROSTATcensus"
2001,"Romania","m","3","From 45 to 49 years",341416,0.258310919442395,"EUROSTATcensus"
2001,"Romania","m","3","From 50 to 54 years",269349,0.245170081402049,"EUROSTATcensus"
2001,"Romania","m","3","From 55 to 59 years",156516,0.220807692633254,"EUROSTATcensus"
2001,"Romania","m","3","From 60 to 64 years",132283,0.191023486056237,"EUROSTATcensus"
2001,"Romania","m","3","From 65 to 69 years",110117,0.179008371941803,"EUROSTATcensus"
2011,"Romania","f","1","From 25 to 29 years",36161,0.0568210923615771,"EUROSTATcensus"
2011,"Romania","f","1","From 30 to 34 years",43837,0.0584721764636051,"EUROSTATcensus"
2011,"Romania","f","1","From 35 to 39 years",30099,0.0398106484457459,"EUROSTATcensus"
2011,"Romania","f","1","From 40 to 44 years",25804,0.0301339820088309,"EUROSTATcensus"
2011,"Romania","f","1","From 45 to 49 years",19733,0.0370946851566744,"EUROSTATcensus"
2011,"Romania","f","1","From 50 to 54 years",36812,0.0543330504409431,"EUROSTATcensus"
2011,"Romania","f","1","From 55 to 59 years",58441,0.0769832665691,"EUROSTATcensus"
2011,"Romania","f","1","From 60 to 64 years",100576,0.149791939091919,"EUROSTATcensus"
2011,"Romania","f","1","From 65 to 69 years",169170,0.340162591163454,"EUROSTATcensus"
2011,"Romania","f","2a","From 25 to 29 years",126785,0.199221874258526,"EUROSTATcensus"
2011,"Romania","f","2a","From 30 to 34 years",172868,0.230580746878447,"EUROSTATcensus"
2011,"Romania","f","2a","From 35 to 39 years",174752,0.23113692937277,"EUROSTATcensus"
2011,"Romania","f","2a","From 40 to 44 years",177055,0.206765314857137,"EUROSTATcensus"
2011,"Romania","f","2a","From 45 to 49 years",113885,0.214084438203409,"EUROSTATcensus"
2011,"Romania","f","2a","From 50 to 54 years",189576,0.279806649201137,"EUROSTATcensus"
2011,"Romania","f","2a","From 55 to 59 years",287827,0.37914927305803,"EUROSTATcensus"
2011,"Romania","f","2a","From 60 to 64 years",272458,0.40578281241157,"EUROSTATcensus"
2011,"Romania","f","2a","From 65 to 69 years",181248,0.364448716221515,"EUROSTATcensus"
2011,"Romania","f","2b","From 25 to 29 years",222279,0.349275063992671,"EUROSTATcensus"
2011,"Romania","f","2b","From 30 to 34 years",298455,0.398095522650849,"EUROSTATcensus"
2011,"Romania","f","2b","From 35 to 39 years",370806,0.490449094905919,"EUROSTATcensus"
2011,"Romania","f","2b","From 40 to 44 years",481119,0.561852088440037,"EUROSTATcensus"
2011,"Romania","f","2b","From 45 to 49 years",307960,0.578912443158641,"EUROSTATcensus"
2011,"Romania","f","2b","From 50 to 54 years",360777,0.532492527950998,"EUROSTATcensus"
2011,"Romania","f","2b","From 55 to 59 years",336537,0.443314070282254,"EUROSTATcensus"
2011,"Romania","f","2b","From 60 to 64 years",236341,0.351992291172081,"EUROSTATcensus"
2011,"Romania","f","2b","From 65 to 69 years",109897,0.220978000124668,"EUROSTATcensus"
2011,"Romania","f","3","From 25 to 29 years",251176,0.394681969387226,"EUROSTATcensus"
2011,"Romania","f","3","From 30 to 34 years",234547,0.312851554007099,"EUROSTATcensus"
2011,"Romania","f","3","From 35 to 39 years",180397,0.238603327275565,"EUROSTATcensus"
2011,"Romania","f","3","From 40 to 44 years",172331,0.201248614693995,"EUROSTATcensus"
2011,"Romania","f","3","From 45 to 49 years",90385,0.169908433481276,"EUROSTATcensus"
2011,"Romania","f","3","From 50 to 54 years",90360,0.133367772406922,"EUROSTATcensus"
2011,"Romania","f","3","From 55 to 59 years",76334,0.100553390090616,"EUROSTATcensus"
2011,"Romania","f","3","From 60 to 64 years",62063,0.0924329573244291,"EUROSTATcensus"
2011,"Romania","f","3","From 65 to 69 years",37006,0.0744106924903634,"EUROSTATcensus"
2011,"Romania","m","1","From 25 to 29 years",42883,0.0643235994696074,"EUROSTATcensus"
2011,"Romania","m","1","From 30 to 34 years",50659,0.0655345583250972,"EUROSTATcensus"
2011,"Romania","m","1","From 35 to 39 years",31524,0.0402686106920545,"EUROSTATcensus"
2011,"Romania","m","1","From 40 to 44 years",25245,0.0284428590903918,"EUROSTATcensus"
2011,"Romania","m","1","From 45 to 49 years",17955,0.0329876261953536,"EUROSTATcensus"
2011,"Romania","m","1","From 50 to 54 years",28645,0.0437501240948711,"EUROSTATcensus"
2011,"Romania","m","1","From 55 to 59 years",34961,0.0507487255118275,"EUROSTATcensus"
2011,"Romania","m","1","From 60 to 64 years",43468,0.0758805128061894,"EUROSTATcensus"
2011,"Romania","m","1","From 65 to 69 years",73799,0.187774636849618,"EUROSTATcensus"
2011,"Romania","m","2a","From 25 to 29 years",136852,0.205275126148234,"EUROSTATcensus"
2011,"Romania","m","2a","From 30 to 34 years",176236,0.227986111470456,"EUROSTATcensus"
2011,"Romania","m","2a","From 35 to 39 years",176084,0.224928881014456,"EUROSTATcensus"
2011,"Romania","m","2a","From 40 to 44 years",150170,0.16919247968327,"EUROSTATcensus"
2011,"Romania","m","2a","From 45 to 49 years",95932,0.176250011482744,"EUROSTATcensus"
2011,"Romania","m","2a","From 50 to 54 years",121835,0.186081213792935,"EUROSTATcensus"
2011,"Romania","m","2a","From 55 to 59 years",136203,0.19770969540023,"EUROSTATcensus"
2011,"Romania","m","2a","From 60 to 64 years",134761,0.235247395469653,"EUROSTATcensus"
2011,"Romania","m","2a","From 65 to 69 years",126173,0.321035369791282,"EUROSTATcensus"
2011,"Romania","m","2b","From 25 to 29 years",303039,0.454552136270092,"EUROSTATcensus"
2011,"Romania","m","2b","From 30 to 34 years",360043,0.465766378788428,"EUROSTATcensus"
2011,"Romania","m","2b","From 35 to 39 years",433029,0.553149226600992,"EUROSTATcensus"
2011,"Romania","m","2b","From 40 to 44 years",580153,0.653642702708184,"EUROSTATcensus"
2011,"Romania","m","2b","From 45 to 49 years",351291,0.645405524577665,"EUROSTATcensus"
2011,"Romania","m","2b","From 50 to 54 years",414107,0.632474520459235,"EUROSTATcensus"
2011,"Romania","m","2b","From 55 to 59 years",419504,0.608944061872191,"EUROSTATcensus"
2011,"Romania","m","2b","From 60 to 64 years",318122,0.555334050219255,"EUROSTATcensus"
2011,"Romania","m","2b","From 65 to 69 years",148715,0.378391375480575,"EUROSTATcensus"
2011,"Romania","m","3","From 25 to 29 years",183902,0.275849138112066,"EUROSTATcensus"
2011,"Romania","m","3","From 30 to 34 years",186074,0.240712951416019,"EUROSTATcensus"
2011,"Romania","m","3","From 35 to 39 years",142206,0.181653281692498,"EUROSTATcensus"
2011,"Romania","m","3","From 40 to 44 years",132001,0.148721958518155,"EUROSTATcensus"
2011,"Romania","m","3","From 45 to 49 years",79117,0.145356837744238,"EUROSTATcensus"
2011,"Romania","m","3","From 50 to 54 years",90154,0.137694141652959,"EUROSTATcensus"
2011,"Romania","m","3","From 55 to 59 years",98236,0.142597517215751,"EUROSTATcensus"
2011,"Romania","m","3","From 60 to 64 years",76497,0.133538041504902,"EUROSTATcensus"
2011,"Romania","m","3","From 65 to 69 years",44332,0.112798617878525,"EUROSTATcensus"
2001,"Slovakia","f","1","From 25 to 29 years",579,0.00175751725645182,"EUROSTATcensus"
2001,"Slovakia","f","1","From 30 to 34 years",438,0.00160659658286444,"EUROSTATcensus"
2001,"Slovakia","f","1","From 35 to 39 years",505,0.00174657688223922,"EUROSTATcensus"
2001,"Slovakia","f","1","From 40 to 44 years",552,0.00186991236479551,"EUROSTATcensus"
2001,"Slovakia","f","1","From 45 to 49 years",520,0.00172680600662828,"EUROSTATcensus"
2001,"Slovakia","f","1","From 50 to 54 years",446,0.00175603686889964,"EUROSTATcensus"
2001,"Slovakia","f","1","From 55 to 59 years",425,0.00227592817706186,"EUROSTATcensus"
2001,"Slovakia","f","1","From 60 to 64 years",500,0.00330663774460853,"EUROSTATcensus"
2001,"Slovakia","f","1","From 65 to 69 years",633,0.00482179175648809,"EUROSTATcensus"
2001,"Slovakia","f","2a","From 25 to 29 years",98082,0.297721601981532,"EUROSTATcensus"
2001,"Slovakia","f","2a","From 30 to 34 years",82874,0.303984212804355,"EUROSTATcensus"
2001,"Slovakia","f","2a","From 35 to 39 years",86943,0.300698284896087,"EUROSTATcensus"
2001,"Slovakia","f","2a","From 40 to 44 years",95473,0.323416926094424,"EUROSTATcensus"
2001,"Slovakia","f","2a","From 45 to 49 years",105185,0.349296326552299,"EUROSTATcensus"
2001,"Slovakia","f","2a","From 50 to 54 years",92599,0.364590264626094,"EUROSTATcensus"
2001,"Slovakia","f","2a","From 55 to 59 years",82125,0.439789650685188,"EUROSTATcensus"
2001,"Slovakia","f","2a","From 60 to 64 years",86828,0.574217484177738,"EUROSTATcensus"
2001,"Slovakia","f","2a","From 65 to 69 years",92162,0.702031551123942,"EUROSTATcensus"
2001,"Slovakia","f","2b","From 25 to 29 years",93672,0.284335330650008,"EUROSTATcensus"
2001,"Slovakia","f","2b","From 30 to 34 years",78009,0.28613925304263,"EUROSTATcensus"
2001,"Slovakia","f","2b","From 35 to 39 years",81753,0.282748316541985,"EUROSTATcensus"
2001,"Slovakia","f","2b","From 40 to 44 years",76659,0.259684079660977,"EUROSTATcensus"
2001,"Slovakia","f","2b","From 45 to 49 years",74031,0.245840722070573,"EUROSTATcensus"
2001,"Slovakia","f","2b","From 50 to 54 years",64785,0.255078135766061,"EUROSTATcensus"
2001,"Slovakia","f","2b","From 55 to 59 years",39957,0.213974734519672,"EUROSTATcensus"
2001,"Slovakia","f","2b","From 60 to 64 years",26912,0.177976469965809,"EUROSTATcensus"
2001,"Slovakia","f","2b","From 65 to 69 years",16689,0.127126196878404,"EUROSTATcensus"
2001,"Slovakia","f","3","From 25 to 29 years",137109,0.416185550112008,"EUROSTATcensus"
2001,"Slovakia","f","3","From 30 to 34 years",111305,0.408269937570151,"EUROSTATcensus"
2001,"Slovakia","f","3","From 35 to 39 years",119936,0.414806821679688,"EUROSTATcensus"
2001,"Slovakia","f","3","From 40 to 44 years",122517,0.415029081879804,"EUROSTATcensus"
2001,"Slovakia","f","3","From 45 to 49 years",121398,0.4031361453705,"EUROSTATcensus"
2001,"Slovakia","f","3","From 50 to 54 years",96151,0.378575562738945,"EUROSTATcensus"
2001,"Slovakia","f","3","From 55 to 59 years",64230,0.343959686618078,"EUROSTATcensus"
2001,"Slovakia","f","3","From 60 to 64 years",36971,0.244499408111844,"EUROSTATcensus"
2001,"Slovakia","f","3","From 65 to 69 years",21795,0.166020460241166,"EUROSTATcensus"
2001,"Slovakia","m","1","From 25 to 29 years",788,0.00248502833499948,"EUROSTATcensus"
2001,"Slovakia","m","1","From 30 to 34 years",646,0.00250327440692547,"EUROSTATcensus"
2001,"Slovakia","m","1","From 35 to 39 years",625,0.00234424815273246,"EUROSTATcensus"
2001,"Slovakia","m","1","From 40 to 44 years",585,0.00215684105740515,"EUROSTATcensus"
2001,"Slovakia","m","1","From 45 to 49 years",478,0.00175265556651475,"EUROSTATcensus"
2001,"Slovakia","m","1","From 50 to 54 years",335,0.00149412829878998,"EUROSTATcensus"
2001,"Slovakia","m","1","From 55 to 59 years",289,0.00184800332512709,"EUROSTATcensus"
2001,"Slovakia","m","1","From 60 to 64 years",306,0.00248362511870267,"EUROSTATcensus"
2001,"Slovakia","m","1","From 65 to 69 years",341,0.00326431368044188,"EUROSTATcensus"
2001,"Slovakia","m","2a","From 25 to 29 years",139230,0.439074232337535,"EUROSTATcensus"
2001,"Slovakia","m","2a","From 30 to 34 years",114284,0.442854817834474,"EUROSTATcensus"
2001,"Slovakia","m","2a","From 35 to 39 years",119441,0.447998949776828,"EUROSTATcensus"
2001,"Slovakia","m","2a","From 40 to 44 years",125424,0.462426722707665,"EUROSTATcensus"
2001,"Slovakia","m","2a","From 45 to 49 years",124812,0.457641101606357,"EUROSTATcensus"
2001,"Slovakia","m","2a","From 50 to 54 years",100959,0.45028566841056,"EUROSTATcensus"
2001,"Slovakia","m","2a","From 55 to 59 years",72618,0.464353998145602,"EUROSTATcensus"
2001,"Slovakia","m","2a","From 60 to 64 years",63706,0.517064777163635,"EUROSTATcensus"
2001,"Slovakia","m","2a","From 65 to 69 years",55539,0.531661928146808,"EUROSTATcensus"
2001,"Slovakia","m","2b","From 25 to 29 years",76133,0.240092210949893,"EUROSTATcensus"
2001,"Slovakia","m","2b","From 30 to 34 years",59647,0.231134378560191,"EUROSTATcensus"
2001,"Slovakia","m","2b","From 35 to 39 years",56439,0.211691234387307,"EUROSTATcensus"
2001,"Slovakia","m","2b","From 40 to 44 years",48706,0.179574530840984,"EUROSTATcensus"
2001,"Slovakia","m","2b","From 45 to 49 years",46680,0.171158915993532,"EUROSTATcensus"
2001,"Slovakia","m","2b","From 50 to 54 years",41259,0.184018625312763,"EUROSTATcensus"
2001,"Slovakia","m","2b","From 55 to 59 years",26797,0.171352751222943,"EUROSTATcensus"
2001,"Slovakia","m","2b","From 60 to 64 years",20104,0.163172547014374,"EUROSTATcensus"
2001,"Slovakia","m","2b","From 65 to 69 years",16049,0.153633343863377,"EUROSTATcensus"
2001,"Slovakia","m","3","From 25 to 29 years",100948,0.318348528377573,"EUROSTATcensus"
2001,"Slovakia","m","3","From 30 to 34 years",83485,0.32350752919841,"EUROSTATcensus"
2001,"Slovakia","m","3","From 35 to 39 years",90105,0.337965567683133,"EUROSTATcensus"
2001,"Slovakia","m","3","From 40 to 44 years",96515,0.355841905393946,"EUROSTATcensus"
2001,"Slovakia","m","3","From 45 to 49 years",100759,0.369447326833597,"EUROSTATcensus"
2001,"Slovakia","m","3","From 50 to 54 years",81658,0.364201577977887,"EUROSTATcensus"
2001,"Slovakia","m","3","From 55 to 59 years",56681,0.362445247306327,"EUROSTATcensus"
2001,"Slovakia","m","3","From 60 to 64 years",39091,0.317279050703288,"EUROSTATcensus"
2001,"Slovakia","m","3","From 65 to 69 years",32534,0.311440414309373,"EUROSTATcensus"
2011,"Slovakia","f","1","From 25 to 29 years",14186,0.069855620555851,"EUROSTATcensus"
2011,"Slovakia","f","1","From 30 to 34 years",13122,0.0614884305033598,"EUROSTATcensus"
2011,"Slovakia","f","1","From 35 to 39 years",12171,0.0603690293140221,"EUROSTATcensus"
2011,"Slovakia","f","1","From 40 to 44 years",12553,0.0733561627825437,"EUROSTATcensus"
2011,"Slovakia","f","1","From 45 to 49 years",17484,0.0958426522825944,"EUROSTATcensus"
2011,"Slovakia","f","1","From 50 to 54 years",28114,0.14607710693131,"EUROSTATcensus"
2011,"Slovakia","f","1","From 55 to 59 years",43415,0.21664712193418,"EUROSTATcensus"
2011,"Slovakia","f","1","From 60 to 64 years",38033,0.226668891656883,"EUROSTATcensus"
2011,"Slovakia","f","1","From 65 to 69 years",41637,0.331133043319204,"EUROSTATcensus"
2011,"Slovakia","f","2a","From 25 to 29 years",25926,0.127666489393134,"EUROSTATcensus"
2011,"Slovakia","f","2a","From 30 to 34 years",40834,0.191344198382426,"EUROSTATcensus"
2011,"Slovakia","f","2a","From 35 to 39 years",59629,0.295764099003026,"EUROSTATcensus"
2011,"Slovakia","f","2a","From 40 to 44 years",51609,0.301588321918609,"EUROSTATcensus"
2011,"Slovakia","f","2a","From 45 to 49 years",54633,0.29948362057624,"EUROSTATcensus"
2011,"Slovakia","f","2a","From 50 to 54 years",58968,0.306390938376806,"EUROSTATcensus"
2011,"Slovakia","f","2a","From 55 to 59 years",55575,0.277327278624716,"EUROSTATcensus"
2011,"Slovakia","f","2a","From 60 to 64 years",46233,0.275539212472659,"EUROSTATcensus"
2011,"Slovakia","f","2a","From 65 to 69 years",31156,0.247779165109232,"EUROSTATcensus"
2011,"Slovakia","f","2b","From 25 to 29 years",85478,0.420916307195336,"EUROSTATcensus"
2011,"Slovakia","f","2b","From 30 to 34 years",93641,0.43879272372848,"EUROSTATcensus"
2011,"Slovakia","f","2b","From 35 to 39 years",82220,0.407817072565845,"EUROSTATcensus"
2011,"Slovakia","f","2b","From 40 to 44 years",72631,0.424434912694888,"EUROSTATcensus"
2011,"Slovakia","f","2b","From 45 to 49 years",77346,0.42399026443889,"EUROSTATcensus"
2011,"Slovakia","f","2b","From 50 to 54 years",74446,0.386812844227372,"EUROSTATcensus"
2011,"Slovakia","f","2b","From 55 to 59 years",73216,0.365358417126176,"EUROSTATcensus"
2011,"Slovakia","f","2b","From 60 to 64 years",64731,0.385783504478786,"EUROSTATcensus"
2011,"Slovakia","f","2b","From 65 to 69 years",39380,0.31318344851719,"EUROSTATcensus"
2011,"Slovakia","f","3","From 25 to 29 years",77486,0.38156158285568,"EUROSTATcensus"
2011,"Slovakia","f","3","From 30 to 34 years",65809,0.308374647385734,"EUROSTATcensus"
2011,"Slovakia","f","3","From 35 to 39 years",47590,0.236049799117107,"EUROSTATcensus"
2011,"Slovakia","f","3","From 40 to 44 years",34331,0.20062060260396,"EUROSTATcensus"
2011,"Slovakia","f","3","From 45 to 49 years",32961,0.180683462702276,"EUROSTATcensus"
2011,"Slovakia","f","3","From 50 to 54 years",30932,0.160719110464512,"EUROSTATcensus"
2011,"Slovakia","f","3","From 55 to 59 years",28189,0.140667182314928,"EUROSTATcensus"
2011,"Slovakia","f","3","From 60 to 64 years",18794,0.112008391391672,"EUROSTATcensus"
2011,"Slovakia","f","3","From 65 to 69 years",13568,0.107904343054374,"EUROSTATcensus"
2011,"Slovakia","m","1","From 25 to 29 years",17008,0.0799154234699871,"EUROSTATcensus"
2011,"Slovakia","m","1","From 30 to 34 years",15485,0.0689782663892985,"EUROSTATcensus"
2011,"Slovakia","m","1","From 35 to 39 years",13089,0.0625510745365658,"EUROSTATcensus"
2011,"Slovakia","m","1","From 40 to 44 years",11538,0.066425252879982,"EUROSTATcensus"
2011,"Slovakia","m","1","From 45 to 49 years",13352,0.073741066793324,"EUROSTATcensus"
2011,"Slovakia","m","1","From 50 to 54 years",16001,0.0855137989268689,"EUROSTATcensus"
2011,"Slovakia","m","1","From 55 to 59 years",21433,0.116069881292782,"EUROSTATcensus"
2011,"Slovakia","m","1","From 60 to 64 years",15421,0.107479892387683,"EUROSTATcensus"
2011,"Slovakia","m","1","From 65 to 69 years",14126,0.151779862252737,"EUROSTATcensus"
2011,"Slovakia","m","2a","From 25 to 29 years",48525,0.228004228826501,"EUROSTATcensus"
2011,"Slovakia","m","2a","From 30 to 34 years",67006,0.298479671790851,"EUROSTATcensus"
2011,"Slovakia","m","2a","From 35 to 39 years",83451,0.39880431821766,"EUROSTATcensus"
2011,"Slovakia","m","2a","From 40 to 44 years",71815,0.413445097553814,"EUROSTATcensus"
2011,"Slovakia","m","2a","From 45 to 49 years",78865,0.435559409276176,"EUROSTATcensus"
2011,"Slovakia","m","2a","From 50 to 54 years",88924,0.475234613822442,"EUROSTATcensus"
2011,"Slovakia","m","2a","From 55 to 59 years",84099,0.455436054068105,"EUROSTATcensus"
2011,"Slovakia","m","2a","From 60 to 64 years",64385,0.448744755293494,"EUROSTATcensus"
2011,"Slovakia","m","2a","From 65 to 69 years",39021,0.419269574186894,"EUROSTATcensus"
2011,"Slovakia","m","2b","From 25 to 29 years",92832,0.436189357453307,"EUROSTATcensus"
2011,"Slovakia","m","2b","From 30 to 34 years",90624,0.403686562044804,"EUROSTATcensus"
2011,"Slovakia","m","2b","From 35 to 39 years",73620,0.351822912933148,"EUROSTATcensus"
2011,"Slovakia","m","2b","From 40 to 44 years",61062,0.351539156817253,"EUROSTATcensus"
2011,"Slovakia","m","2b","From 45 to 49 years",58864,0.325096925982791,"EUROSTATcensus"
2011,"Slovakia","m","2b","From 50 to 54 years",51061,0.272884200175292,"EUROSTATcensus"
2011,"Slovakia","m","2b","From 55 to 59 years",48002,0.259953643531756,"EUROSTATcensus"
2011,"Slovakia","m","2b","From 60 to 64 years",41006,0.2857999135756,"EUROSTATcensus"
2011,"Slovakia","m","2b","From 65 to 69 years",24634,0.264685340983571,"EUROSTATcensus"
2011,"Slovakia","m","3","From 25 to 29 years",54460,0.255890990250206,"EUROSTATcensus"
2011,"Slovakia","m","3","From 30 to 34 years",51376,0.228855499775047,"EUROSTATcensus"
2011,"Slovakia","m","3","From 35 to 39 years",39093,0.186821694312626,"EUROSTATcensus"
2011,"Slovakia","m","3","From 40 to 44 years",29284,0.168590492748951,"EUROSTATcensus"
